,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Mo,0.1335313032040754,0.0,0.174607099347232,0.0,0.0,0.0,0.0,0.0317711679114856,0.0,0.0354949309402628,0.16650445264184024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10186566344861188,0.0
Kr,0.0,0.0,0.0,0.0,0.0,0.0,0.7332369866691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As,0.011946315943636081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01765640298690965,0.0008068055509310529,0.0,0.02582667309360755,0.0,0.0,0.0,0.0,0.3105390636162912,0.0,0.005231890401272338,0.47336230657986417
Ce,0.0,0.02975472459934081,0.0,0.0,0.06367609918142876,0.0,0.0,0.0,0.0,0.0,0.5170557343215926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fe,0.0,0.0034894267972669373,0.0,0.0,0.0,0.0,0.0,0.5196631843024327,0.01055063806146395,0.0,0.0,0.01492369834893569,0.0,0.0,0.0,0.0,0.03251425238491815,0.0,0.0,0.0
Cr,0.02095974067223612,0.0,0.0,0.0,0.0,0.008506230025015509,0.011702785403409964,0.12338137578053725,0.07776346432733401,0.3517879942579249,0.0,0.0,0.0,0.0,0.0,0.0,0.015703422946546176,0.0,0.0,0.0
H,0.0,0.0,0.0,0.008864115910679916,0.0,0.0,0.0,0.0,0.0,0.012812813060484854,0.0,0.0,0.0,0.000990394499646274,0.27797054389680836,0.0,0.0,5.1811228163137425e-09,0.0,0.0
Zn,0.0,0.0,0.002024788956642817,0.0,0.01415437180843951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10335439289261454,0.6061759677739367,0.0,0.0,0.0
Zr,0.0463441249838819,0.0,0.06519153203034973,0.0,0.0,0.021830265501383634,0.0,0.0,0.0,0.0,0.0,0.007357165846456041,0.03611930207947819,0.5822681324914463,0.017963690336233823,0.026175465525377303,0.0019092155434945002,0.0,0.0,0.0
Ti,0.1620217908663123,0.04712762407476163,0.019934292783715068,0.0,0.0,0.0,0.024719312292501246,0.06256391820925576,0.02737846781957891,0.0,0.052787799481795177,0.026859067626526505,0.00046437969941886826,0.23195863444309553,0.00553159214904929,0.054713919946711716,0.031505257455856646,0.0,0.0,0.0
Cs,0.010169238092713926,0.0,0.0,0.3072900108691298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Re,0.0,0.0,0.20622647060771818,0.005125680053615074,0.0,0.0,0.0,0.0,0.0,0.3293529694416028,0.0,0.006752740381356321,0.01934349633408617,0.0,0.0,0.03538037160372309,0.0,0.0,0.02501460178043193,0.0033181902489615714
Ir,0.03199826843894022,0.0,0.44520488881080594,0.0,0.00046748266839313963,0.0,0.0,0.0,0.0,0.25117645413730827,0.0,0.011225841705963443,0.0,0.0,0.0,0.0,0.0,0.0,0.03663312502357329,0.0029460984755095656
C,0.12707706123972573,0.0,0.021089367093299168,0.0,0.0,0.007013373001568991,0.054761287968937145,0.0,0.0,0.0847066656793523,0.0,0.0,0.0,0.027230029414131524,0.05580562693481655,0.0,0.0,0.0,0.0,0.0
In,0.0,0.0,0.022633064794705435,0.003480015245682873,0.0,0.02278452568908616,0.0,0.0,0.5318919798138262,0.0,0.0,0.0,0.04396594765313502,0.0,0.018733787115118743,0.0,0.03019437217866772,9.052131918970785e-09,0.0,0.0
Pb,0.029233795952070103,0.0,0.0,0.0,0.0,0.3018707863617743,0.06670346756985884,0.0,0.0,0.0,0.0,0.0018580192392854207,0.0,0.0,0.0003338284424937742,0.0,0.4466338909451022,0.0,0.003429126236380395,0.0
Pr,0.0026123613321670496,0.38830343209941093,0.08031545208131956,0.001838139353526272,0.0011079872250397086,0.013974167382166187,0.0006739580071390926,0.01422154888852104,0.002998270947802592,0.0,0.04185900880074493,0.03312731706069776,0.09352111676969982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yb,0.006781201043135614,0.3672892544352607,0.005015685537535076,0.0,0.05392253289176004,0.031487938869914855,0.02983072388251323,0.0007828439944050868,0.02068172635583251,0.016239555268072182,0.0,0.03821100490229236,0.03471940412817335,0.0,0.0,0.011616638665168289,0.004544722090904861,4.308328471557366e-08,0.0,0.0
Mn,0.008058274400843665,0.0,0.0,0.0,0.0,0.0016101670753154416,0.024142072171307608,0.526719518095937,0.0,0.0,0.0,0.0,0.006513407079964739,0.01384035183495707,0.0,0.0189958141824816,0.008994912926215032,0.0,0.0,0.0
Al,0.0,0.0,0.0,0.0,0.01397611347429932,0.0,0.000209601644379836,0.07365369991243967,0.48344647266343166,0.0,0.0,0.002458442970861227,0.0,0.0,0.0,0.008960421999845019,0.0,0.0,0.011285977361200135,0.04880052123063045
K,0.011351596504004286,0.0,0.009506751848087476,0.33848550786787984,0.0,0.0,0.011484409277596279,0.0007453255427067809,0.0027791559463846214,0.011319006973733838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037197694631473186,0.0
La,0.0,0.30584683059211826,0.02221930916873979,0.016072383490797412,0.16167999205079037,0.0,0.005481825534577541,0.002191712997804797,0.04792763184121678,0.0,0.02104498430966153,0.03196185440190256,0.0,0.0,0.0031042147870356212,0.0,0.02609432768895119,0.0,0.043859771479891056,0.0
Te,0.04419409387857112,0.0,0.0,0.0,0.0,0.010807800166842624,0.0,0.0,0.0,0.009031615844834093,0.0,0.0,0.0,0.004728763244222402,0.0,0.0,0.0,1.1975019574220405e-05,0.1493075013744448,0.09195336750885776
Np,0.0,0.0,0.1963193972578146,0.0,0.0,0.0,0.005021718730800687,0.0,0.0,0.03555471403348111,0.0,0.016899238176337848,0.5661733109571551,0.0,0.0,0.0,0.01808592898557592,0.0,0.003241903893492662,0.003489673713669509
Y,0.0,0.2655559573618086,0.056793293863287596,0.02309302098764318,0.2664134591812456,0.0,0.0,0.0,0.04736723273464738,0.0,0.0,0.06570901241656826,0.0,0.022031026469281536,0.0,0.0,0.0,0.0,0.0,0.0
Se,0.19304937233269961,0.0,0.21110772353051271,0.0,0.0,0.06040151073857357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030979361324495323,0.0,0.06420363093007367,0.0,0.009926170881009324,0.0
Pa,0.06478417637466936,0.0,0.032448012230911503,0.0,0.0,0.0,0.0,0.0,0.0,0.02218963165237617,0.028969938882143713,0.29485238721084356,0.17454471538237135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta,0.013522028741491141,0.0,0.12603049683298254,0.0,0.0,0.0,0.00028130907658061814,0.0,0.0,0.022737751412365417,0.6229556429241386,0.0,0.0,0.000974065420170131,0.0007546161549833952,0.009018254291060217,0.0,0.0,0.0,0.026665314416405097
P,0.0,0.0,0.0,0.0,0.0,0.0182534313876335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9037068517244911
Bi,0.1427840734812351,0.03254231354935322,0.0,0.0,0.0,0.0,0.0,0.19712718697483808,0.08758916353818495,0.0,0.0,0.04991747352494747,0.0,0.0,0.0545189229989824,0.0,0.02806558840164047,0.0,0.0,0.15254979864989784
Hg,0.045116405325420994,0.0,0.0,0.015170348110516194,0.0,0.3056423163990809,0.06237876718549903,0.0,0.005107507656046755,0.0,0.0,0.0,0.03406582896918969,0.005349869241498885,0.05437564285953923,0.0,0.17821652627062987,0.0,0.0,0.0
Ag,0.0,0.0,0.028529979192299534,0.04837037239449676,0.0,0.04044319262018448,0.025854711276655357,0.0031349634793078063,0.0,0.0,0.0,0.0,0.008067205423689898,0.0,0.4116017296634247,0.0,0.0,4.01427489507913e-08,0.0,0.0
Nd,0.048520361789392855,0.44236135083888767,0.010841335305940824,0.0,0.003031208579833999,0.014257596551047892,0.004095741905220321,0.009160979400669466,0.0165020319519363,0.0,0.027940122789798766,0.03188081142349687,0.05223628397274738,0.0,0.0010563313911466383,0.0,0.0,0.0,0.03185672245038871,0.0
Pd,0.02813211920602431,0.0,0.49714600051654695,0.0,0.0,0.12991165306818067,0.13975876094475026,0.0,0.0,0.043442991790181906,0.010006614148175844,0.0,0.0,0.0,0.047133180492076904,0.0,0.06009642760347583,0.0,0.0,0.0
Ni,0.1075192358084617,0.0,0.06492910607928336,0.0019381577684858856,0.0030111588341210495,0.03478116775737481,0.039527026119040166,0.2998876804432113,0.0013607205628186705,0.0,0.06298732502510641,0.0,0.010622196461647493,0.014985437672110816,0.0,0.0,0.04406779812912805,0.0,0.0,0.0
Th,0.0,0.0,0.0,0.0,0.015231396506321167,0.015747972445479708,0.0,0.0,0.0,0.02251512332953152,0.0,0.0,0.5963011795916678,0.02101761924141646,0.0,0.0,0.0,8.67654171654108e-08,0.0,0.0
Tb,0.008918022408393574,0.5076022977333833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056862558809672926,0.0,0.02942980511152453,0.0,0.0,0.0,0.0,0.011394048046551194
