,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Sb,0.0,0.02186470478773117,0.0,0.0,0.0,0.0,0.0,0.0,0.07405111193656921,0.23973265290260315,0.0,0.3729718327522278,0.15762773156166077,0.0,0.3092816472053528,0.7044777870178223,0.0,0.0038676783442497253,0.0,0.0
Nb,0.04724960774183273,0.04444153979420662,0.14057132601737976,0.0,0.0,0.0,0.0,0.0,0.06290723383426666,0.009576112031936646,0.0,0.14201489090919495,0.04921465367078781,0.0,0.01922566629946232,0.18785077333450317,0.0,0.05438630282878876,0.0,0.0
Pm,0.0025015315040946007,0.0,0.20504526793956757,0.0,0.0,0.0,0.0,0.0,0.18940868973731995,0.03617095202207565,0.0,0.28690284490585327,0.13231638073921204,0.0,0.10075603425502777,0.334423691034317,0.0,0.05565853789448738,0.0,0.0
Ba,0.061675991863012314,0.0,0.058257024735212326,0.0,0.0,0.0,0.0,0.0,0.13720659911632538,0.27625975012779236,0.0,0.10132446885108948,0.10355716943740845,0.0,0.16569370031356812,0.37122055888175964,0.0,0.1266174614429474,0.0,0.0
Co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17980799078941345,0.40139633417129517,0.0,0.29943862557411194,0.18102531135082245,0.0,0.3438151478767395,0.6839668154716492,0.0,0.07760868221521378,0.0,0.0
O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6005963683128357,0.5938392877578735,0.0,4.323312759399414,0.4257254898548126,0.0,2.444854736328125,5.937338829040527,0.0,0.0,0.0,0.0
Na,0.06445764005184174,0.0,0.11477121710777283,0.0,0.0,0.0,0.0,0.0,0.22661349177360535,0.2633596658706665,0.03141085430979729,0.0,0.0601135678589344,0.0,0.06943421065807343,0.17823776602745056,0.0,0.20070475339889526,0.07047494500875473,0.0
V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10847961902618408,0.30621978640556335,0.0,0.31598180532455444,0.16752219200134277,0.0,0.3152039051055908,0.677239716053009,0.0,0.04384356737136841,0.0,0.0
Sm,0.0,0.0,0.1296481341123581,0.0,0.0,0.04526625573635101,0.0,0.13995252549648285,0.10819819569587708,0.0,0.025220107287168503,0.1625482439994812,0.0,0.0,0.0,0.025927595794200897,0.0,0.0648978054523468,0.0,0.0
Rb,0.04430671036243439,0.0,0.09327486902475357,0.0,0.0,0.0,0.0,0.0,0.32547977566719055,0.4443671405315399,0.1625574678182602,0.0,0.06862078607082367,0.0,0.10912692546844482,0.19854916632175446,0.0,0.2887178361415863,0.17876729369163513,0.0
Ho,0.0,0.0,0.0,0.0,0.0,0.21358874440193176,0.0,0.42583587765693665,0.1997188925743103,0.0,0.23493987321853638,0.32578396797180176,0.0,0.0,0.0,0.0,0.0,0.02511228248476982,0.0,0.0
Os,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5702754259109497,0.9237690567970276,0.0,1.4700654745101929,0.6108359694480896,0.0,1.0968458652496338,2.055879592895508,0.0,0.0,0.06720919907093048,0.0
Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.328113079071045,4.099011421203613,2.066988706588745,0.0,0.08720168471336365,0.0,1.9149086475372314,2.7695865631103516,0.0,1.4661805629730225,1.816851258277893,0.0
Cu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42617401480674744,0.7701840996742249,0.04242610186338425,0.28429609537124634,0.23349307477474213,0.0,0.47845515608787537,0.7966343760490417,0.0,0.21507538855075836,0.21573026478290558,0.0
S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0511116981506348,1.9548659324645996,0.0,1.532938838005066,0.7909820675849915,0.0,1.6986972093582153,2.943392515182495,0.0,0.11156049370765686,0.4739114046096802,0.0
Br,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8072426319122314,3.415414333343506,0.8957151174545288,0.7846404910087585,0.6781272888183594,0.0,2.021155834197998,3.0111513137817383,0.0,0.8612252473831177,1.4257590770721436,0.0
Sc,0.0,0.0,1.862645149230957e-08,0.0,0.0,0.03470566123723984,0.0,0.29706600308418274,0.1475512832403183,0.0,0.06743191927671432,0.4086598753929138,0.012321345508098602,0.0,0.0,0.06621577590703964,0.0,0.0,0.0,0.0
Gd,0.0,0.0,0.07581550627946854,0.0,0.0,0.13868096470832825,0.0,0.2859165668487549,0.15631894767284393,0.0,0.13515642285346985,0.23452523350715637,0.0,0.0,0.0,0.0,0.0,0.04784884303808212,0.0,0.0
Sn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1759040206670761,0.37918758392333984,0.0,0.2995498776435852,0.18259935081005096,0.0,0.3296010494232178,0.6596101522445679,0.0,0.07268503308296204,0.0,0.0
Sr,0.06745751202106476,0.028902944177389145,0.14923083782196045,0.0,0.0,0.009651612490415573,0.0,0.0033395346254110336,0.10006746649742126,0.027240142226219177,0.0,0.0554010309278965,0.024172082543373108,0.0,5.306745879352093e-05,0.11620976775884628,0.0,0.10865496844053268,0.0,0.0
U,0.0,0.0,0.12304198741912842,0.0,0.0,0.0,0.0,0.12020306289196014,0.1279102861881256,0.0,0.0,0.4371776580810547,0.06889300793409348,0.0,0.0,0.23302435874938965,0.0,0.0,0.0,0.0
Ru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6564767956733704,1.0516119003295898,0.0,1.066794991493225,0.5350596904754639,0.0,0.9754058122634888,1.705922245979309,0.0,0.019740819931030273,0.18585601449012756,0.0
