,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Ga,-0.10677456110715866,-0.05567333474755287,-0.013826237991452217,0.05757274478673935,-0.17324505746364594,0.08247736096382141,-0.16063439846038818,-0.03718479722738266,0.24174238741397858,-0.06534693390130997,0.07051350176334381,-0.03329695761203766,0.14964067935943604,-0.13571161031723022,-0.12399643659591675,0.17140553891658783,0.25012317299842834,-0.014093264006078243,0.005367439705878496,0.15495140850543976
Ca,-0.05688832327723503,-0.06499703228473663,0.020985577255487442,0.19393493235111237,0.1573375016450882,-0.12197838723659515,0.04820840805768967,-0.27854281663894653,-0.07399015128612518,0.18434523046016693,-0.13784252107143402,-0.0413283109664917,-0.009245537221431732,-0.10851997137069702,-0.1629694551229477,-0.16794775426387787,0.03998713567852974,-0.03331480175256729,0.004571071360260248,0.1403796374797821
Hf,-0.08438534289598465,0.007860477082431316,0.04011599346995354,0.04993302747607231,0.28026580810546875,-0.11193547397851944,-0.004842613358050585,0.1357230246067047,0.3121023178100586,0.23345336318016052,0.0225885771214962,0.1701589822769165,0.17099978029727936,-0.012376577593386173,-0.011115754954516888,0.052745118737220764,-0.20446914434432983,0.1740788370370865,0.12197694182395935,-0.06273750215768814
Pu,-0.1495445966720581,-0.0642317533493042,0.04308859631419182,-0.03181318938732147,-0.01194511167705059,-0.027921117842197418,-0.08636447787284851,0.11594157665967941,0.15248361229896545,-0.050261009484529495,-0.043614741414785385,-0.21558184921741486,-0.19802890717983246,-0.12779495120048523,-0.06100470945239067,0.12802161276340485,0.057204365730285645,-0.19540393352508545,0.004373990464955568,0.05750635638833046
Sb,-0.13789445161819458,0.11739081889390945,0.20629048347473145,-0.09578115493059158,-0.00937114842236042,0.128897026181221,0.04082117974758148,-0.001239640754647553,-0.025352315977215767,0.0010113943135365844,-0.07088236510753632,-0.08521079272031784,0.09285114705562592,-0.07775315642356873,0.03258708864450455,-0.006493766792118549,-0.06377745419740677,-0.15031780302524567,-0.07158001512289047,-0.08609967678785324
Nb,-0.12576010823249817,0.061453524976968765,-0.0102463960647583,-0.07106040418148041,0.07231412082910538,-0.014835771173238754,-0.05042066052556038,-0.020984336733818054,0.1068418100476265,-0.2664417624473572,-0.347665935754776,0.19205307960510254,0.007761780172586441,0.11583250761032104,-0.03147454187273979,-0.09972783178091049,0.031520843505859375,-0.07022280991077423,0.025818102061748505,-0.04095320403575897
Pm,-0.07338513433933258,-0.07483665645122528,-0.04715551808476448,0.007093665190041065,-0.0351613387465477,0.026997782289981842,0.07106520235538483,0.03238265588879585,0.1286061555147171,0.1753750741481781,-0.16793429851531982,-0.3341812491416931,-0.0006858053966425359,0.3935459852218628,0.06609538942575455,-0.06373420357704163,0.0295698344707489,0.07446366548538208,-0.00924318190664053,0.010533449240028858
Ba,-0.04785219952464104,-0.0385558120906353,0.018263647332787514,0.17180517315864563,0.13818113505840302,-0.09855149686336517,0.05486408621072769,-0.2244718372821808,-0.06080757826566696,0.1535581350326538,-0.09465649724006653,0.02326737903058529,-0.011603940278291702,-0.10519982129335403,-0.11425505578517914,0.11491560190916061,0.16435115039348602,-0.0626528263092041,-0.04310781508684158,-0.29169318079948425
Co,-0.13738450407981873,0.10878068208694458,0.23626041412353516,-0.0243986789137125,-0.05699910223484039,0.1012706384062767,0.0645071491599083,-0.21970690786838531,0.04520414397120476,0.02770659327507019,0.09701966494321823,0.06965942680835724,-0.17104120552539825,0.03421427682042122,0.0924084261059761,-0.030468003824353218,0.032618213444948196,0.05946860834956169,0.001466204528696835,-0.013090740889310837
O,-0.037352945655584335,0.014088870026171207,-0.025281891226768494,0.11611650139093399,-0.21411655843257904,-0.18451911211013794,0.49189597368240356,0.06035289540886879,0.10632327944040298,-0.12743528187274933,0.0056184083223342896,-0.002884720219299197,0.06887392699718475,-0.01737675815820694,-0.021774232387542725,0.07335922122001648,-0.07594533264636993,-0.04637519270181656,-0.020688164979219437,0.027923036366701126
Na,-0.04209089279174805,-0.013962717726826668,-0.009743861854076385,0.2705567181110382,0.21060581505298615,0.14355674386024475,0.03814290836453438,0.026010636240243912,-0.008831014856696129,-0.11983329057693481,0.05131560191512108,-0.046234071254730225,0.01605432853102684,0.028278319165110588,0.07974310964345932,-0.06789273023605347,-0.021130947396159172,-0.09548702090978622,0.017177501693367958,0.10145518183708191
V,-0.13391998410224915,0.1060221865773201,0.17370006442070007,-0.07547476142644882,-0.022587521001696587,0.11571361869573593,0.05700090900063515,-0.08826541900634766,0.015836790204048157,-0.04029393568634987,-0.12178210914134979,0.020855840295553207,-0.00789602193981409,-0.05157983675599098,0.0603446401655674,-0.07054950296878815,-0.12269207835197449,-0.11188964545726776,0.1337783932685852,-0.10468189418315887
